date time,date,time,seconds since 1970,Water Temperature @1.0m,CurrentDirection @7.0m,CurrentMagnitude @7.0m,CurrentDirection @7.0m,Turbidity @26.0m,Water Pressure @26.0m,Water Temperature @26.0m,PAR @26.0m
2013-11-02T04:45:00+1000,2/11/2013,4:45:00,1.38E+09,26.58,Not available,Not available,Not available,Not available,Not available,Not available,Not available
2013-11-02T05:00:00+1000,2/11/2013,5:00:00,1.38E+09,26.58,Not available,Not available,Not available,Not available,Not available,Not available,Not available
2013-11-02T05:15:00+1000,2/11/2013,5:15:00,1.38E+09,26.57,Not available,Not available,Not available,Not available,Not available,Not available,Not available
2013-11-02T05:30:00+1000,2/11/2013,5:30:00,1.38E+09,26.57,Not available,Not available,Not available,Not available,Not available,Not available,Not available
2013-11-02T05:45:00+1000,2/11/2013,5:45:00,1.38E+09,26.57,Not available,Not available,Not available,Not available,Not available,Not available,Not available
2013-11-02T06:00:00+1000,2/11/2013,6:00:00,1.38E+09,26.56,Not available,Not available,Not available,Not available,Not available,Not available,Not available
2013-11-02T06:15:00+1000,2/11/2013,6:15:00,1.38E+09,26.56,Not available,Not available,Not available,Not available,Not available,Not available,Not available
2013-11-02T06:30:00+1000,2/11/2013,6:30:00,1.38E+09,26.55,Not available,Not available,Not available,Not available,Not available,Not available,Not available
2013-11-02T06:45:00+1000,2/11/2013,6:45:00,1.38E+09,26.55,Not available,Not available,Not available,Not available,Not available,Not available,Not available
2013-11-02T07:00:00+1000,2/11/2013,7:00:00,1.38E+09,26.54,Not available,Not available,Not available,Not available,Not available,Not available,Not available
2013-11-02T07:15:00+1000,2/11/2013,7:15:00,1.38E+09,26.55,Not available,Not available,Not available,Not available,Not available,Not available,Not available
2013-11-02T07:30:00+1000,2/11/2013,7:30:00,1.38E+09,26.54,Not available,Not available,Not available,Not available,Not available,Not available,Not available
2013-11-02T07:45:00+1000,2/11/2013,7:45:00,1.38E+09,26.54,Not available,Not available,Not available,Not available,Not available,Not available,Not available
2013-11-02T08:00:00+1000,2/11/2013,8:00:00,1.38E+09,26.54,Not available,Not available,Not available,Not available,Not available,Not available,Not available
2013-11-02T08:15:00+1000,2/11/2013,8:15:00,1.38E+09,26.54,Not available,Not available,Not available,Not available,Not available,Not available,Not available
2013-11-02T08:30:00+1000,2/11/2013,8:30:00,1.38E+09,26.54,Not available,Not available,Not available,Not available,Not available,Not available,Not available
2013-11-02T08:45:00+1000,2/11/2013,8:45:00,1.38E+09,26.54,Not available,Not available,Not available,Not available,Not available,Not available,Not available
2013-11-02T09:00:00+1000,2/11/2013,9:00:00,1.38E+09,26.55,Not available,Not available,Not available,Not available,Not available,Not available,Not available
2013-11-02T09:15:00+1000,2/11/2013,9:15:00,1.38E+09,26.55,Not available,Not available,Not available,Not available,Not available,Not available,Not available
2013-11-02T09:30:00+1000,2/11/2013,9:30:00,1.38E+09,26.56,Not available,Not available,Not available,Not available,Not available,Not available,Not available
2013-11-02T09:45:00+1000,2/11/2013,9:45:00,1.38E+09,26.56,Not available,Not available,Not available,Not available,Not available,Not available,Not available
2013-11-02T10:00:00+1000,2/11/2013,10:00:00,1.38E+09,26.56,Not available,Not available,Not available,Not available,Not available,Not available,Not available
2013-11-02T10:15:00+1000,2/11/2013,10:15:00,1.38E+09,26.58,Not available,Not available,Not available,Not available,Not available,Not available,Not available
2013-11-02T10:30:00+1000,2/11/2013,10:30:00,1.38E+09,26.58,Not available,Not available,Not available,Not available,Not available,Not available,Not available
2013-11-02T10:45:00+1000,2/11/2013,10:45:00,1.38E+09,26.59,Not available,Not available,Not available,Not available,Not available,Not available,Not available
2013-11-02T11:00:00+1000,2/11/2013,11:00:00,1.38E+09,26.6,Not available,Not available,Not available,Not available,Not available,Not available,Not available
2013-11-02T11:15:00+1000,2/11/2013,11:15:00,1.38E+09,26.61,Not available,Not available,Not available,Not available,Not available,Not available,Not available
2013-11-02T11:30:00+1000,2/11/2013,11:30:00,1.38E+09,26.62,Not available,Not available,Not available,Not available,Not available,Not available,Not available
2013-11-02T11:45:00+1000,2/11/2013,11:45:00,1.38E+09,26.62,Not available,Not available,Not available,Not available,Not available,Not available,Not available
2013-11-02T12:00:00+1000,2/11/2013,12:00:00,1.38E+09,26.63,Not available,Not available,Not available,Not available,Not available,Not available,Not available
2013-11-02T12:15:00+1000,2/11/2013,12:15:00,1.38E+09,26.65,Not available,Not available,Not available,Not available,Not available,Not available,Not available
2013-11-02T12:30:00+1000,2/11/2013,12:30:00,1.38E+09,26.66,Not available,Not available,Not available,Not available,Not available,Not available,Not available
2013-11-02T12:45:00+1000,2/11/2013,12:45:00,1.38E+09,26.66,Not available,Not available,Not available,Not available,Not available,Not available,Not available
2013-11-02T13:00:00+1000,2/11/2013,13:00:00,1.38E+09,26.66,Not available,Not available,Not available,Not available,Not available,Not available,Not available
2013-11-02T13:15:00+1000,2/11/2013,13:15:00,1.38E+09,26.65,Not available,Not available,Not available,Not available,Not available,Not available,Not available
2013-11-02T13:30:00+1000,2/11/2013,13:30:00,1.38E+09,26.65,Not available,Not available,Not available,Not available,Not available,Not available,Not available
2013-11-02T13:45:00+1000,2/11/2013,13:45:00,1.38E+09,26.65,Not available,Not available,Not available,Not available,Not available,Not available,Not available
2013-11-02T14:00:00+1000,2/11/2013,14:00:00,1.38E+09,26.65,Not available,Not available,Not available,Not available,Not available,Not available,Not available
2013-11-02T14:15:00+1000,2/11/2013,14:15:00,1.38E+09,26.64,Not available,Not available,Not available,Not available,Not available,Not available,Not available
2013-11-02T14:30:00+1000,2/11/2013,14:30:00,1.38E+09,26.64,Not available,Not available,Not available,Not available,Not available,Not available,Not available
2013-11-02T14:45:00+1000,2/11/2013,14:45:00,1.38E+09,26.63,Not available,Not available,Not available,Not available,Not available,Not available,Not available
2013-11-02T15:00:00+1000,2/11/2013,15:00:00,1.38E+09,26.63,Not available,Not available,Not available,Not available,Not available,Not available,Not available
2013-11-02T15:15:00+1000,2/11/2013,15:15:00,1.38E+09,26.63,Not available,Not available,Not available,Not available,Not available,Not available,Not available
2013-11-02T15:30:00+1000,2/11/2013,15:30:00,1.38E+09,26.63,Not available,Not available,Not available,Not available,Not available,Not available,Not available
2013-11-02T15:45:00+1000,2/11/2013,15:45:00,1.38E+09,26.64,Not available,Not available,Not available,Not available,Not available,Not available,Not available
2013-11-02T16:00:00+1000,2/11/2013,16:00:00,1.38E+09,26.63,Not available,Not available,Not available,Not available,Not available,Not available,Not available
2013-11-02T16:15:00+1000,2/11/2013,16:15:00,1.38E+09,26.62,Not available,Not available,Not available,Not available,Not available,Not available,Not available
2013-11-02T16:30:00+1000,2/11/2013,16:30:00,1.38E+09,26.61,Not available,Not available,Not available,Not available,Not available,Not available,Not available
2013-11-02T16:45:00+1000,2/11/2013,16:45:00,1.38E+09,26.63,Not available,Not available,Not available,Not available,Not available,Not available,Not available
2013-11-02T17:00:00+1000,2/11/2013,17:00:00,1.38E+09,26.62,Not available,Not available,Not available,Not available,Not available,Not available,Not available
2013-11-02T17:15:00+1000,2/11/2013,17:15:00,1.38E+09,26.61,Not available,Not available,Not available,Not available,Not available,Not available,Not available
2013-11-02T17:30:00+1000,2/11/2013,17:30:00,1.38E+09,26.61,Not available,Not available,Not available,Not available,Not available,Not available,Not available
2013-11-02T17:45:00+1000,2/11/2013,17:45:00,1.38E+09,26.6,Not available,Not available,Not available,Not available,Not available,Not available,Not available
2013-11-02T18:00:00+1000,2/11/2013,18:00:00,1.38E+09,26.59,Not available,Not available,Not available,Not available,Not available,Not available,Not available
2013-11-02T18:15:00+1000,2/11/2013,18:15:00,1.38E+09,26.59,Not available,Not available,Not available,Not available,Not available,Not available,Not available
2013-11-02T18:30:00+1000,2/11/2013,18:30:00,1.38E+09,26.59,Not available,Not available,Not available,Not available,Not available,Not available,Not available
2013-11-02T18:45:00+1000,2/11/2013,18:45:00,1.38E+09,26.58,Not available,Not available,Not available,Not available,Not available,Not available,Not available
2013-11-02T19:00:00+1000,2/11/2013,19:00:00,1.38E+09,26.58,Not available,Not available,Not available,Not available,Not available,Not available,Not available
2013-11-02T19:15:00+1000,2/11/2013,19:15:00,1.38E+09,26.57,Not available,Not available,Not available,Not available,Not available,Not available,Not available
2013-11-02T19:30:00+1000,2/11/2013,19:30:00,1.38E+09,26.58,Not available,Not available,Not available,Not available,Not available,Not available,Not available
2013-11-02T19:45:00+1000,2/11/2013,19:45:00,1.38E+09,26.57,Not available,Not available,Not available,Not available,Not available,Not available,Not available
2013-11-02T20:00:00+1000,2/11/2013,20:00:00,1.38E+09,26.57,Not available,Not available,Not available,Not available,Not available,Not available,Not available
2013-11-02T20:15:00+1000,2/11/2013,20:15:00,1.38E+09,26.57,Not available,Not available,Not available,Not available,Not available,Not available,Not available
2013-11-02T20:30:00+1000,2/11/2013,20:30:00,1.38E+09,26.56,Not available,Not available,Not available,Not available,Not available,Not available,Not available
2013-11-02T20:45:00+1000,2/11/2013,20:45:00,1.38E+09,26.56,Not available,Not available,Not available,Not available,Not available,Not available,Not available
2013-11-02T21:00:00+1000,2/11/2013,21:00:00,1.38E+09,26.56,Not available,Not available,Not available,Not available,Not available,Not available,Not available
2013-11-02T21:15:00+1000,2/11/2013,21:15:00,1.38E+09,26.55,Not available,Not available,Not available,Not available,Not available,Not available,Not available
2013-11-02T21:30:00+1000,2/11/2013,21:30:00,1.38E+09,26.54,Not available,Not available,Not available,Not available,Not available,Not available,Not available
2013-11-02T21:45:00+1000,2/11/2013,21:45:00,1.38E+09,26.54,Not available,Not available,Not available,Not available,Not available,Not available,Not available
2013-11-02T22:00:00+1000,2/11/2013,22:00:00,1.38E+09,26.53,Not available,Not available,Not available,Not available,Not available,Not available,Not available
2013-11-02T22:15:00+1000,2/11/2013,22:15:00,1.38E+09,26.54,Not available,Not available,Not available,Not available,Not available,Not available,Not available
2013-11-02T22:30:00+1000,2/11/2013,22:30:00,1.38E+09,26.53,Not available,Not available,Not available,Not available,Not available,Not available,Not available
2013-11-02T22:45:00+1000,2/11/2013,22:45:00,1.38E+09,26.54,Not available,Not available,Not available,Not available,Not available,Not available,Not available
2013-11-02T23:00:00+1000,2/11/2013,23:00:00,1.38E+09,26.53,Not available,Not available,Not available,Not available,Not available,Not available,Not available
2013-11-02T23:15:00+1000,2/11/2013,23:15:00,1.38E+09,26.52,Not available,Not available,Not available,Not available,Not available,Not available,Not available
2013-11-02T23:30:00+1000,2/11/2013,23:30:00,1.38E+09,26.53,Not available,Not available,Not available,Not available,Not available,Not available,Not available
2013-11-02T23:45:00+1000,2/11/2013,23:45:00,1.38E+09,26.52,Not available,Not available,Not available,Not available,Not available,Not available,Not available
2013-11-03T00:00:00+1000,3/11/2013,0:00:00,1.38E+09,26.53,Not available,Not available,Not available,Not available,Not available,Not available,Not available
2013-11-03T00:15:00+1000,3/11/2013,0:15:00,1.38E+09,26.52,Not available,Not available,Not available,Not available,Not available,Not available,Not available
2013-11-03T00:30:00+1000,3/11/2013,0:30:00,1.38E+09,26.51,Not available,Not available,Not available,Not available,Not available,Not available,Not available
2013-11-03T00:45:00+1000,3/11/2013,0:45:00,1.38E+09,26.5,Not available,Not available,Not available,Not available,Not available,Not available,Not available
2013-11-03T01:00:00+1000,3/11/2013,1:00:00,1.38E+09,26.5,Not available,Not available,Not available,Not available,Not available,Not available,Not available
